noise_type,noise_param,censor_split,clean_frac,noised_rmse_mean,noised_rmse_std,noised_lower_rmse_mean,noised_lower_rmse_std,noised_upper_rmse_mean,noised_upper_rmse_std,noised_corr_mean,noised_corr_std,noised_lower_corr_mean,noised_lower_corr_std,noised_upper_corr_mean,noised_upper_corr_std,finetuned_rmse_mean,finetuned_rmse_std,finetuned_lower_rmse_mean,finetuned_lower_rmse_std,finetuned_upper_rmse_mean,finetuned_upper_rmse_std,finetuned_corr_mean,finetuned_corr_std,finetuned_lower_corr_mean,finetuned_lower_corr_std,finetuned_upper_corr_mean,finetuned_upper_corr_std,n_finetune_samples_mean,n_finetune_samples_std
omission,0.0,0.1,0.1,0.7747477293014526,0.044008760242327936,0.7659381866455078,0.03597164358499947,0.8211101055145263,0.14764732607373476,0.7660860507328664,0.020974711479371674,0.7418580338143473,0.024665268425768737,0.12924643255787413,0.22278669295985343,1.2304121613502503,0.3495998277828571,1.277781069278717,0.3654523808151653,0.5924866735935211,0.19346361470985846,0.7522283848634311,0.030922388879423002,0.7263379426931452,0.04061120300621212,0.09021511759231093,0.17664179057394241,32.2,1.16619037896906
omission,0.0,0.1,0.2,0.7747477293014526,0.044008760242327936,0.7659381866455078,0.03597164358499947,0.8211101055145263,0.14764732607373476,0.7660860507328664,0.020974711479371674,0.7418580338143473,0.024665268425768737,0.12924643255787413,0.22278669295985343,1.1427029371261597,0.10003057836929115,1.19046790599823,0.10460115151604871,0.45658143162727355,0.06988807232720955,0.7560702620150155,0.020535418250919237,0.732259573331222,0.023167082886553936,0.11888000070824409,0.17637667222543063,64.8,1.9390719429665317
omission,0.0,0.1,0.5,0.7747477293014526,0.044008760242327936,0.7659381866455078,0.03597164358499947,0.8211101055145263,0.14764732607373476,0.7660860507328664,0.020974711479371674,0.7418580338143473,0.024665268425768737,0.12924643255787413,0.22278669295985343,1.2457556486129762,0.08748490552473943,1.3012794971466064,0.09558139349561735,0.4209428668022156,0.07103893975902928,0.730339943607407,0.019841751176063054,0.7069003441916111,0.0188052485945775,0.13591604883689695,0.1372922846128135,162.4,5.238320341483519
omission,0.0,0.1,1.0,0.7747477293014526,0.044008760242327936,0.7659381866455078,0.03597164358499947,0.8211101055145263,0.14764732607373476,0.7660860507328664,0.020974711479371674,0.7418580338143473,0.024665268425768737,0.12924643255787413,0.22278669295985343,1.3454933881759643,0.08894745999070554,1.4080603122711182,0.09394426370317462,0.37035388946533204,0.06895795366153988,0.7207739243044584,0.01621470465516911,0.6953234231876874,0.01894517379570843,0.1846917029803578,0.1512993949942181,325.4,10.32666451474047
omission,0.5,0.1,0.0,0.8163420557975769,0.022945424077569977,0.775702953338623,0.026628033933151666,1.116032600402832,0.048233664126233804,0.7276156059468507,0.014348707510519126,0.7112942236385584,0.014737609047469326,0.135574813341791,0.13922996001468674,,,,,,,,,,,,,0.0,0.0
omission,0.5,0.1,0.05,0.8163420557975769,0.022945424077569977,0.775702953338623,0.026628033933151666,1.116032600402832,0.048233664126233804,0.7276156059468507,0.014348707510519126,0.7112942236385584,0.014737609047469326,0.135574813341791,0.13922996001468674,0.8939431428909301,0.037268026317584725,0.907123577594757,0.040592464492138824,0.7430490255355835,0.06961010681220707,0.7228467639867191,0.013459607466870449,0.7059319546778947,0.008440602181212615,0.1562724537709253,0.1491230205467632,15.8,0.39999999999999997
omission,0.5,0.1,0.1,0.8163420557975769,0.022945424077569977,0.775702953338623,0.026628033933151666,1.116032600402832,0.048233664126233804,0.7276156059468507,0.014348707510519126,0.7112942236385584,0.014737609047469326,0.135574813341791,0.13922996001468674,0.9813688158988952,0.08683279776059663,1.0077357411384582,0.09532207609229411,0.6459246933460235,0.08710179031641731,0.7216291024010901,0.015607445578520625,0.7059510773172726,0.01171520252600052,0.16680856093200214,0.12645741441057803,32.2,1.16619037896906
omission,0.5,0.1,0.2,0.8163420557975769,0.022945424077569977,0.775702953338623,0.026628033933151666,1.116032600402832,0.048233664126233804,0.7276156059468507,0.014348707510519126,0.7112942236385584,0.014737609047469326,0.135574813341791,0.13922996001468674,1.1459347248077392,0.08170305217309,1.1915124893188476,0.0871028995273297,0.5247894525527954,0.08070478826528875,0.7177054712017034,0.01831472431006661,0.7013597285044908,0.013280381204129645,0.14892856469437524,0.12783594141883498,64.8,1.9390719429665317
omission,0.5,0.1,0.5,0.8163420557975769,0.022945424077569977,0.775702953338623,0.026628033933151666,1.116032600402832,0.048233664126233804,0.7276156059468507,0.014348707510519126,0.7112942236385584,0.014737609047469326,0.135574813341791,0.13922996001468674,1.2647412300109864,0.04916903877725888,1.3205363035202027,0.05746251523666286,0.46376635432243346,0.08343571927932605,0.70647986013085,0.02134422167058487,0.6866462357333903,0.017758273399593235,0.1725685913429004,0.10521523151088033,162.4,5.238320341483519
omission,0.5,0.1,1.0,0.8163420557975769,0.022945424077569977,0.775702953338623,0.026628033933151666,1.116032600402832,0.048233664126233804,0.7276156059468507,0.014348707510519126,0.7112942236385584,0.014737609047469326,0.135574813341791,0.13922996001468674,1.3485954523086547,0.051359782661545776,1.4110032558441161,0.05644064652923613,0.3980113625526428,0.05448314334330497,0.7002279837571007,0.030741998577429035,0.678779645828884,0.02810833714560359,0.2395648088626346,0.09686106918983925,325.4,10.32666451474047
omission,1.0,0.1,0.0,0.786110258102417,0.04653846917983992,0.7490833878517151,0.0384645811526707,1.0469987392425537,0.11921155054662036,0.744229796269528,0.025449177819602375,0.7250641428092768,0.0294088926043018,0.07848014571290227,0.2181074233949422,,,,,,,,,,,,,0.0,0.0
omission,1.0,0.1,0.05,0.786110258102417,0.04653846917983992,0.7490833878517151,0.0384645811526707,1.0469987392425537,0.11921155054662036,0.744229796269528,0.025449177819602375,0.7250641428092768,0.0294088926043018,0.07848014571290227,0.2181074233949422,1.5441084146499633,0.10569788947990039,1.6091301918029786,0.11020514760627917,0.6362242221832275,0.026942673926780205,0.7334144413292127,0.02005158835346902,0.7159118458468481,0.021265467471274512,0.0761420978128063,0.21636633499052396,15.8,0.39999999999999997
omission,1.0,0.1,0.1,0.786110258102417,0.04653846917983992,0.7490833878517151,0.0384645811526707,1.0469987392425537,0.11921155054662036,0.744229796269528,0.025449177819602375,0.7250641428092768,0.0294088926043018,0.07848014571290227,0.2181074233949422,1.5140910625457764,0.3643847896233027,1.5768826246261596,0.37785561687489594,0.6452595889568329,0.24143339798427157,0.7322729981048763,0.022087292031696237,0.7138780668209205,0.023442783390746694,0.08534914010678954,0.2213104279005497,32.2,1.16619037896906
omission,1.0,0.1,0.2,0.786110258102417,0.04653846917983992,0.7490833878517151,0.0384645811526707,1.0469987392425537,0.11921155054662036,0.744229796269528,0.025449177819602375,0.7250641428092768,0.0294088926043018,0.07848014571290227,0.2181074233949422,1.2267632722854613,0.08591631226235366,1.279972243309021,0.08430386175355355,0.4436598658561707,0.03241810970724312,0.7337882064927662,0.017276562909359066,0.7144418622827631,0.0187529573255208,0.12161644271186185,0.20756019877221124,64.8,1.9390719429665317
omission,1.0,0.1,0.5,0.786110258102417,0.04653846917983992,0.7490833878517151,0.0384645811526707,1.0469987392425537,0.11921155054662036,0.744229796269528,0.025449177819602375,0.7250641428092768,0.0294088926043018,0.07848014571290227,0.2181074233949422,1.370265293121338,0.0609464180967759,1.433945608139038,0.0580372922911753,0.3803246974945068,0.03360011130738609,0.7126662055349671,0.01385436358081549,0.6890123417554357,0.0112960557200164,0.17089700497546828,0.20756587345985508,162.4,5.238320341483519
omission,1.0,0.1,1.0,0.786110258102417,0.04653846917983992,0.7490833878517151,0.0384645811526707,1.0469987392425537,0.11921155054662036,0.744229796269528,0.025449177819602375,0.7250641428092768,0.0294088926043018,0.07848014571290227,0.2181074233949422,1.5205843448638916,0.07320517716313817,1.5937063694000244,0.07393117589540985,0.33180267810821534,0.03397726148528993,0.6830292981536839,0.008386580798702123,0.6544812313278358,0.016603974510667377,0.159903985374438,0.19414028863826338,325.4,10.32666451474047
ynoise,0.0,0.5,0.0,0.7747477293014526,0.044008760242327936,0.8610163331031799,0.05236782050362573,0.6753275513648986,0.07173490158784593,0.7660860507328664,0.020974711479371674,0.6400794700179242,0.05269323597562198,0.4516012628660552,0.0429382548257023,,,,,,,,,,,,,0.0,0.0
ynoise,0.0,0.5,0.05,0.7747477293014526,0.044008760242327936,0.8610163331031799,0.05236782050362573,0.6753275513648986,0.07173490158784593,0.7660860507328664,0.020974711479371674,0.6400794700179242,0.05269323597562198,0.4516012628660552,0.0429382548257023,0.921593451499939,0.0707246344085788,1.1656734466552734,0.12656351376573624,0.591809892654419,0.06283852330705537,0.7360732231162157,0.02199217288343963,0.6043777772796449,0.06716974071137395,0.42413863170009936,0.0405431300361224,82.6,0.4898979485566356
ynoise,0.0,0.5,0.1,0.7747477293014526,0.044008760242327936,0.8610163331031799,0.05236782050362573,0.6753275513648986,0.07173490158784593,0.7660860507328664,0.020974711479371674,0.6400794700179242,0.05269323597562198,0.4516012628660552,0.0429382548257023,0.9227077603340149,0.061956887644287785,1.1838343620300293,0.11811723900250039,0.561506187915802,0.04175506985961978,0.7317831183726468,0.023439649808385945,0.5989101492231076,0.07331532563914304,0.41866116623141103,0.03706724613389037,165.8,0.7483314773547882
ynoise,0.0,0.5,0.2,0.7747477293014526,0.044008760242327936,0.8610163331031799,0.05236782050362573,0.6753275513648986,0.07173490158784593,0.7660860507328664,0.020974711479371674,0.6400794700179242,0.05269323597562198,0.4516012628660552,0.0429382548257023,0.9555172204971314,0.048049797768182176,1.2500828742980956,0.09277560632372285,0.5282147765159607,0.035555275226832904,0.7309044225312464,0.02108229650195424,0.6028078632392065,0.05534878237788436,0.43326018659079113,0.04192501916996251,332.2,1.469693845669907
ynoise,0.0,0.5,0.5,0.7747477293014526,0.044008760242327936,0.8610163331031799,0.05236782050362573,0.6753275513648986,0.07173490158784593,0.7660860507328664,0.020974711479371674,0.6400794700179242,0.05269323597562198,0.4516012628660552,0.0429382548257023,0.981280517578125,0.07617773140551985,1.3010622024536134,0.13021218897271897,0.5000097692012787,0.03028764621414868,0.738139513268125,0.020416360841810605,0.6018433241538302,0.052203143262628204,0.4457998069749303,0.04512302460356359,831.2,2.993325909419153
ynoise,0.0,0.5,1.0,0.7747477293014526,0.044008760242327936,0.8610163331031799,0.05236782050362573,0.6753275513648986,0.07173490158784593,0.7660860507328664,0.020974711479371674,0.6400794700179242,0.05269323597562198,0.4516012628660552,0.0429382548257023,1.0009043216705322,0.04615689443125602,1.3409517765045167,0.08514120178031108,0.4775968551635742,0.023859931371311798,0.741496422754122,0.0198559761131788,0.5968616464043215,0.04966121003508883,0.45569227951031327,0.04442233003842527,1663.2,6.079473661428265
ynoise,0.5,0.5,0.0,0.7745238661766052,0.031065316754476872,0.865668523311615,0.08652782154720838,0.6666494607925415,0.0508618000418527,0.7579852165379668,0.012302068263973101,0.6277574547545395,0.03769052163822321,0.4501434313166399,0.022247975911867224,,,,,,,,,,,,,0.0,0.0
ynoise,0.5,0.5,0.05,0.7745238661766052,0.031065316754476872,0.865668523311615,0.08652782154720838,0.6666494607925415,0.0508618000418527,0.7579852165379668,0.012302068263973101,0.6277574547545395,0.03769052163822321,0.4501434313166399,0.022247975911867224,0.9431396961212158,0.027226037731270556,1.216532325744629,0.05498585196739604,0.5586047053337098,0.03600198278277507,0.7265202527329545,0.016968407761202023,0.5841254065508642,0.05238574809939657,0.4339412452262995,0.019048480945081932,82.6,0.4898979485566356
ynoise,0.5,0.5,0.1,0.7745238661766052,0.031065316754476872,0.865668523311615,0.08652782154720838,0.6666494607925415,0.0508618000418527,0.7579852165379668,0.012302068263973101,0.6277574547545395,0.03769052163822321,0.4501434313166399,0.022247975911867224,0.9489776968955994,0.030476792810536963,1.2403111934661866,0.05336010264154349,0.5279574036598206,0.023935634383863886,0.7312805728284999,0.012118761611916015,0.5878387331384161,0.05347607124968088,0.44424037742255995,0.021406376623673774,165.8,0.7483314773547882
ynoise,0.5,0.5,0.2,0.7745238661766052,0.031065316754476872,0.865668523311615,0.08652782154720838,0.6666494607925415,0.0508618000418527,0.7579852165379668,0.012302068263973101,0.6277574547545395,0.03769052163822321,0.4501434313166399,0.022247975911867224,0.9886474609375,0.04403110433969275,1.3086573600769043,0.05925965018989568,0.5087719202041626,0.025592875536705962,0.7226482998856901,0.012113060139685324,0.5820934915399085,0.04469648527062841,0.4406738034830349,0.02382321618142544,332.2,1.469693845669907
ynoise,0.5,0.5,0.5,0.7745238661766052,0.031065316754476872,0.865668523311615,0.08652782154720838,0.6666494607925415,0.0508618000418527,0.7579852165379668,0.012302068263973101,0.6277574547545395,0.03769052163822321,0.4501434313166399,0.022247975911867224,1.0227284550666809,0.05700195258252275,1.370613408088684,0.07842662554021344,0.4824508547782898,0.02262560657321913,0.7208983302687331,0.01702754685671937,0.5648407855839487,0.05060506141643334,0.4430368841000859,0.035780523690722425,831.2,2.993325909419153
ynoise,0.5,0.5,1.0,0.7745238661766052,0.031065316754476872,0.865668523311615,0.08652782154720838,0.6666494607925415,0.0508618000418527,0.7579852165379668,0.012302068263973101,0.6277574547545395,0.03769052163822321,0.4501434313166399,0.022247975911867224,1.0412556290626527,0.04979433222632752,1.4044334411621093,0.06742591131910045,0.46715526580810546,0.023777753939305844,0.7227728663276938,0.011118386224417054,0.5650876066092565,0.027571302811991164,0.4604054676428307,0.03913895914702067,1663.2,6.079473661428265
ynoise,2.0,0.5,0.0,0.8529735207557678,0.04622213872158417,0.9701686382293702,0.13487251952035,0.7064466118812561,0.0781972398304167,0.6964025978578403,0.013563268877286223,0.55788364106978,0.046408692190255355,0.38891411179546553,0.05930062951174133,,,,,,,,,,,,,0.0,0.0
ynoise,2.0,0.5,0.05,0.8529735207557678,0.04622213872158417,0.9701686382293702,0.13487251952035,0.7064466118812561,0.0781972398304167,0.6964025978578403,0.013563268877286223,0.55788364106978,0.046408692190255355,0.38891411179546553,0.05930062951174133,1.0301587343215943,0.05645020536289767,1.3417576789855956,0.09196960387063711,0.5813149690628052,0.05166599470875804,0.6696404158792373,0.015616182154484706,0.5248824575845712,0.0592005298191085,0.37666938334706124,0.06132256987944278,82.6,0.4898979485566356
ynoise,2.0,0.5,0.1,0.8529735207557678,0.04622213872158417,0.9701686382293702,0.13487251952035,0.7064466118812561,0.0781972398304167,0.6964025978578403,0.013563268877286223,0.55788364106978,0.046408692190255355,0.38891411179546553,0.05930062951174133,1.048758625984192,0.0655135598157543,1.3849724292755128,0.09463727567033042,0.5500353932380676,0.03773934415800134,0.675822346978916,0.011772911636768928,0.5312753147819228,0.045152283116966965,0.3720543609697874,0.06134493334138948,165.8,0.7483314773547882
ynoise,2.0,0.5,0.2,0.8529735207557678,0.04622213872158417,0.9701686382293702,0.13487251952035,0.7064466118812561,0.0781972398304167,0.6964025978578403,0.013563268877286223,0.55788364106978,0.046408692190255355,0.38891411179546553,0.05930062951174133,1.0854953289031983,0.05468039773516442,1.4511384963989258,0.07245675187431885,0.5202619135379791,0.03258845912897096,0.6724529038699935,0.017933923552994353,0.5357093949066303,0.02932487087804359,0.38455629244768036,0.07496571436172461,332.2,1.469693845669907
ynoise,2.0,0.5,0.5,0.8529735207557678,0.04622213872158417,0.9701686382293702,0.13487251952035,0.7064466118812561,0.0781972398304167,0.6964025978578403,0.013563268877286223,0.55788364106978,0.046408692190255355,0.38891411179546553,0.05930062951174133,1.1016562461853028,0.06925811680505035,1.4911630630493165,0.09182875064186923,0.4775486350059509,0.024788411241152608,0.6896961634888374,0.026020442990334534,0.5378317968601751,0.027696254219473256,0.4188708093645789,0.060789811538624,831.2,2.993325909419153
ynoise,2.0,0.5,1.0,0.8529735207557678,0.04622213872158417,0.9701686382293702,0.13487251952035,0.7064466118812561,0.0781972398304167,0.6964025978578403,0.013563268877286223,0.55788364106978,0.046408692190255355,0.38891411179546553,0.05930062951174133,1.1255677223205567,0.05733317177954516,1.5319653511047364,0.07390517712482828,0.4631787002086639,0.023594082854680124,0.6903645294839769,0.019032155794941802,0.5254065669122887,0.0331225045552497,0.42917766794287926,0.0610200996628513,1663.2,6.079473661428265
ynoise,5.0,0.5,0.0,1.050775134563446,0.10478492431352031,1.0846418738365173,0.2624702236321781,0.9438974618911743,0.25362733032389195,0.5747281621529495,0.025615088396160612,0.45392132269406904,0.0217264621998226,0.2716061959656497,0.055621766669845044,,,,,,,,,,,,,0.0,0.0
ynoise,5.0,0.5,0.05,1.050775134563446,0.10478492431352031,1.0846418738365173,0.2624702236321781,0.9438974618911743,0.25362733032389195,0.5747281621529495,0.025615088396160612,0.45392132269406904,0.0217264621998226,0.2716061959656497,0.055621766669845044,1.1276648044586182,0.07936402668262148,1.4762396812438965,0.11741563366094326,0.6082181811332703,0.08437363440268002,0.5794393808671494,0.014722249797977765,0.4488081063241899,0.0407136127380174,0.2891989167516122,0.0636791600929774,82.6,0.4898979485566356
ynoise,5.0,0.5,0.1,1.050775134563446,0.10478492431352031,1.0846418738365173,0.2624702236321781,0.9438974618911743,0.25362733032389195,0.5747281621529495,0.025615088396160612,0.45392132269406904,0.0217264621998226,0.2716061959656497,0.055621766669845044,1.1777215480804444,0.08788817292075565,1.5647900819778442,0.12379553877537146,0.5847742974758148,0.06643007168044553,0.5670853408093764,0.017740432866553135,0.42812246045445407,0.04380373915885821,0.2803407539762978,0.057450967967747,165.8,0.7483314773547882
ynoise,5.0,0.5,0.2,1.050775134563446,0.10478492431352031,1.0846418738365173,0.2624702236321781,0.9438974618911743,0.25362733032389195,0.5747281621529495,0.025615088396160612,0.45392132269406904,0.0217264621998226,0.2716061959656497,0.055621766669845044,1.2055850267410277,0.07297500394016719,1.6249019384384156,0.09707121444389412,0.5363568782806396,0.05319746935368692,0.575464694481302,0.005990941116538773,0.43481467211521946,0.032705312194998074,0.30052034920811943,0.06476201789937545,332.2,1.469693845669907
ynoise,5.0,0.5,0.5,1.050775134563446,0.10478492431352031,1.0846418738365173,0.2624702236321781,0.9438974618911743,0.25362733032389195,0.5747281621529495,0.025615088396160612,0.45392132269406904,0.0217264621998226,0.2716061959656497,0.055621766669845044,1.2288895130157471,0.08981965645742085,1.675960111618042,0.12960362091877023,0.49195799231529236,0.030570764927383715,0.5958018575653505,0.015843555437349697,0.42217214514078594,0.05050972340162873,0.33142046957663246,0.05079049539168169,831.2,2.993325909419153
ynoise,5.0,0.5,1.0,1.050775134563446,0.10478492431352031,1.0846418738365173,0.2624702236321781,0.9438974618911743,0.25362733032389195,0.5747281621529495,0.025615088396160612,0.45392132269406904,0.0217264621998226,0.2716061959656497,0.055621766669845044,1.2482144117355347,0.08771292740140008,1.709982204437256,0.11180946696941924,0.473753297328949,0.021520929725224815,0.5958036964308091,0.032344926412809206,0.40434899582306316,0.052699385597888206,0.3519452987528199,0.03899936833885366,1663.2,6.079473661428265
xnoise,1.0-1.0,0.5,0.0,0.7747477293014526,0.044008760242327936,0.8610163331031799,0.05236782050362573,0.6753275513648986,0.07173490158784593,0.7660860507328664,0.020974711479371674,0.6400794700179242,0.05269323597562198,0.4516012628660552,0.0429382548257023,,,,,,,,,,,,,0.0,0.0
xnoise,1.0-1.0,0.5,0.05,0.7747477293014526,0.044008760242327936,0.8610163331031799,0.05236782050362573,0.6753275513648986,0.07173490158784593,0.7660860507328664,0.020974711479371674,0.6400794700179242,0.05269323597562198,0.4516012628660552,0.0429382548257023,0.921593451499939,0.0707246344085788,1.1656734466552734,0.12656351376573624,0.591809892654419,0.06283852330705537,0.7360732231162157,0.02199217288343963,0.6043777772796449,0.06716974071137395,0.42413863170009936,0.0405431300361224,82.6,0.4898979485566356
xnoise,1.0-1.0,0.5,0.1,0.7747477293014526,0.044008760242327936,0.8610163331031799,0.05236782050362573,0.6753275513648986,0.07173490158784593,0.7660860507328664,0.020974711479371674,0.6400794700179242,0.05269323597562198,0.4516012628660552,0.0429382548257023,0.9227077603340149,0.061956887644287785,1.1838343620300293,0.11811723900250039,0.561506187915802,0.04175506985961978,0.7317831183726468,0.023439649808385945,0.5989101492231076,0.07331532563914304,0.41866116623141103,0.03706724613389037,165.8,0.7483314773547882
xnoise,1.0-1.0,0.5,0.2,0.7747477293014526,0.044008760242327936,0.8610163331031799,0.05236782050362573,0.6753275513648986,0.07173490158784593,0.7660860507328664,0.020974711479371674,0.6400794700179242,0.05269323597562198,0.4516012628660552,0.0429382548257023,0.9555172204971314,0.048049797768182176,1.2500828742980956,0.09277560632372285,0.5282147765159607,0.035555275226832904,0.7309044225312464,0.02108229650195424,0.6028078632392065,0.05534878237788436,0.43326018659079113,0.04192501916996251,332.2,1.469693845669907
xnoise,1.0-1.0,0.5,0.5,0.7747477293014526,0.044008760242327936,0.8610163331031799,0.05236782050362573,0.6753275513648986,0.07173490158784593,0.7660860507328664,0.020974711479371674,0.6400794700179242,0.05269323597562198,0.4516012628660552,0.0429382548257023,0.981280517578125,0.07617773140551985,1.3010622024536134,0.13021218897271897,0.5000097692012787,0.03028764621414868,0.738139513268125,0.020416360841810605,0.6018433241538302,0.052203143262628204,0.4457998069749303,0.04512302460356359,831.2,2.993325909419153
xnoise,1.0-1.0,0.5,1.0,0.7747477293014526,0.044008760242327936,0.8610163331031799,0.05236782050362573,0.6753275513648986,0.07173490158784593,0.7660860507328664,0.020974711479371674,0.6400794700179242,0.05269323597562198,0.4516012628660552,0.0429382548257023,1.0009043216705322,0.04615689443125602,1.3409517765045167,0.08514120178031108,0.4775968551635742,0.023859931371311798,0.741496422754122,0.0198559761131788,0.5968616464043215,0.04966121003508883,0.45569227951031327,0.04442233003842527,1663.2,6.079473661428265
xnoise,0.8-1.0,0.5,0.0,0.7972125768661499,0.0362350532537661,0.8503934502601623,0.08107178957464548,0.737114953994751,0.027028052742980292,0.7280216716502101,0.016607322528623417,0.5963455028090628,0.056627192606647454,0.40262101743385814,0.03554714543078089,,,,,,,,,,,,,0.0,0.0
xnoise,0.8-1.0,0.5,0.05,0.8058667659759522,0.04714012512600518,0.847265076637268,0.10856411163809061,0.7518699526786804,0.13294018333494823,0.7265316626262772,0.02123998012241099,0.5967896648580904,0.040644447177177044,0.40242725841019605,0.04280208112275214,1.0133491992950439,0.0548006905440453,1.322644543647766,0.08185987034028809,0.5672521352767944,0.056840538459895375,0.6870285517937248,0.02547842308372048,0.5459865106948573,0.04768843349682498,0.3785435599830026,0.03723449353687027,82.6,0.4898979485566356
xnoise,0.8-1.0,0.5,0.1,0.7925129413604737,0.01992604354692122,0.8606698632240295,0.06439994593803132,0.715211021900177,0.03306187903776229,0.7247846305496212,0.02456713032857003,0.6055844469159782,0.04097563191262287,0.38300093451660067,0.031725699315725206,1.0234253048896789,0.049490675775726765,1.3430826902389525,0.0833894257114448,0.5589690566062927,0.04326575545996284,0.6802129816158426,0.031906822229959865,0.5367286349371195,0.05199482652322974,0.3583178695349466,0.03677393555528204,165.8,0.7483314773547882
xnoise,0.8-1.0,0.5,0.2,0.7969313621520996,0.027715892946860672,0.8380357503890992,0.08672655402439884,0.7439469814300537,0.0709027757876437,0.7199317937072365,0.03398927381905662,0.6177410495638884,0.04746303655460114,0.379228987782417,0.04172581754739653,1.0429691076278687,0.07189087151729572,1.3899030447006226,0.10223602432203137,0.509307587146759,0.025818071394164914,0.6964557617114326,0.026598272373704216,0.5685206052081702,0.048424366288492775,0.4109286816805656,0.040277528882292954,332.2,1.469693845669907
xnoise,0.8-1.0,0.5,0.5,0.7932960271835328,0.04237038328556475,0.8101835727691651,0.01902779510022536,0.7737614035606384,0.07081451093676946,0.731405784706171,0.018395889308317676,0.6152294020680683,0.043605453079420424,0.3962769059516337,0.03581108834106095,1.0396726727485657,0.07791899988903925,1.3921661853790284,0.11794590554204422,0.49567025899887085,0.0185079914844241,0.7064570051186936,0.024210279990798975,0.5754221869679192,0.03520738540340711,0.4219840582314756,0.03681524974111054,831.2,2.993325909419153
xnoise,0.8-1.0,0.5,1.0,0.8167359113693238,0.07105904570836653,0.8259719967842102,0.09959408782865754,0.7955987930297852,0.16564186433816422,0.7214583016140815,0.027705035929081603,0.6066193195632006,0.046663910759279434,0.3892784915418108,0.037920231397424856,1.113511085510254,0.08764029145532633,1.5130472660064698,0.1155058748514638,0.4629606783390045,0.019139639600409535,0.7047723156340211,0.024730438465070916,0.5513237443329387,0.030765477439239935,0.4389473626891819,0.06605621086849053,1663.2,6.079473661428265
xnoise,0.3-0.4,0.5,0.0,1.063614058494568,0.09254099830583809,0.7791356205940246,0.033679316638756264,1.2739840745925903,0.157946153449705,0.5900792192088526,0.03474148430257514,0.49038950772319334,0.07228292689457061,0.24267134615259017,0.04068546006316268,,,,,,,,,,,,,0.0,0.0
xnoise,0.3-0.4,0.5,0.05,1.070081317424774,0.10722790860992171,0.7650479674339294,0.044795633446001445,1.2892988920211792,0.17778196312878392,0.5868476141634955,0.031684147543163406,0.48772888605692877,0.059080319778923585,0.2387558684578514,0.02908630194899855,1.1281835794448853,0.03731221336771253,1.5029314279556274,0.05314958600600518,0.561942994594574,0.020364431583592055,0.5477806365998351,0.026636365767380755,0.46508996645901013,0.06513845114280013,0.2209953820919337,0.030792255999552584,82.6,0.4898979485566356
xnoise,0.3-0.4,0.5,0.1,1.0498955607414246,0.08262108228064131,0.786582100391388,0.06927674951581969,1.2480910301208497,0.16364639907192496,0.586354426747709,0.01789941769470337,0.49046621923636646,0.06277660642848365,0.25226792727092184,0.05276106651794538,1.1886306285858155,0.07093178231952586,1.6020000219345092,0.11487511666448502,0.5412710547447205,0.030822082548089488,0.5698850703306324,0.03925374762709869,0.4665172396735941,0.07447654909320058,0.25577297645785035,0.044397961742709914,165.8,0.7483314773547882
xnoise,0.3-0.4,0.5,0.2,1.0436112523078918,0.12682569032384597,0.7856828331947326,0.05439117332161856,1.2337379455566406,0.21305515418620138,0.597286008799039,0.02656075250721235,0.495294705970883,0.06775901487240697,0.24926332033305085,0.05402889194126106,1.2197924613952638,0.0461376895834401,1.659053087234497,0.06926204983354207,0.507479727268219,0.027128548083688295,0.6070950668868823,0.028394751250698038,0.4840267533631263,0.07550721081137608,0.31034846924682347,0.05047727747271397,332.2,1.469693845669907
xnoise,0.3-0.4,0.5,0.5,1.0025736451148988,0.07332543833590525,0.8359296083450317,0.05801051432719378,1.1303658604621887,0.1553935417253062,0.5805468177023728,0.029499161885051212,0.5023514993608826,0.06341827627134267,0.24327575142167493,0.02643926754139854,1.221859836578369,0.07946471947157419,1.667795729637146,0.11091204409322845,0.48622331619262693,0.02122455101967745,0.6159929788855976,0.032817977806019825,0.4893988353153665,0.07668821564468697,0.32528125507921113,0.05734736345714696,831.2,2.993325909419153
xnoise,0.3-0.4,0.5,1.0,1.0263760089874268,0.0761435067665805,0.7951780557632446,0.03576501621054982,1.203736126422882,0.13656164470687457,0.604343561554481,0.020115503814536164,0.4951096141998373,0.05671536626094074,0.2608163526921949,0.025235448290467265,1.2082634210586547,0.05498338412617567,1.6546371936798097,0.07312031587049618,0.4650717556476593,0.01908499919475523,0.6372039082593132,0.0049522018745443526,0.43240327968618597,0.017203694268539405,0.3961811697479305,0.0551737721050431,1663.2,6.079473661428265
xnoise,0-0.05,0.5,0.0,1.3013055086135865,0.09033082972949062,0.7771779537200928,0.06689952420358368,1.6514376163482667,0.11765511313564156,0.38586306075135085,0.06814797212822502,0.4120214565432458,0.08159143338690422,0.05638850753269843,0.03252015689944985,,,,,,,,,,,,,0.0,0.0
xnoise,0-0.05,0.5,0.05,1.3217934608459472,0.06343850486459875,0.8018047332763671,0.04972149383439814,1.672239327430725,0.09802338791899311,0.31079061515145934,0.041220872907231865,0.34782333479400285,0.046520474853892484,0.0559073009493154,0.03027819688318043,1.5280058622360229,0.07380566064310477,2.0883001565933226,0.09397094389508724,0.6054815411567688,0.04089453336147866,0.11698498442610691,0.07919732610593815,0.22560285757403453,0.057990038469033146,0.012106016768098991,0.055865814339696306,82.6,0.4898979485566356
